Date,StatArbTradingSignal,ClosePrice,FinalStatArbTradingSignal,Trades,Position,Pnl
2020-03-06T03:00:00.000000000Z,0.0031093986432643456,0.74569,-0.0019485243480509323,1,0,2170.0
2020-03-06T03:15:00.000000000Z,-0.00807378502393507,0.74566,-0.0014702081741786728,-1,-1000000,2170.0
2020-03-06T03:30:00.000000000Z,-0.005573891837569753,0.74582,-0.0008768865366266162,0,-1000000,2009.999999999951
2020-03-06T03:45:00.000000000Z,-0.004724222456946428,0.74558,-0.0003422157791251086,0,-1000000,2249.999999999969
2020-03-06T04:00:00.000000000Z,0.001197236023078177,0.74585,0.00018412334614305317,1,0,1980.0
2020-03-06T04:15:00.000000000Z,0.0020558625474191676,0.74588,0.0006548324232317247,0,0,1980.0
2020-03-06T04:30:00.000000000Z,-0.010847155394888943,0.74587,-0.0003069249179571204,0,0,1980.0
2020-03-06T04:45:00.000000000Z,-0.007249099948479413,0.74593,-0.00013125037109581303,0,0,1980.0
2020-03-06T05:00:00.000000000Z,-0.006583112171602248,0.74591,-9.293179818369036e-05,0,0,1980.0
2020-03-06T05:15:00.000000000Z,-0.001173691104864248,0.74592,0.0003307249277292522,0,0,1980.0
2020-03-06T05:30:00.000000000Z,-0.005358928814871382,0.7458,-0.00011544448939605545,0,0,1980.0
2020-03-06T05:45:00.000000000Z,-0.0021264950140605994,0.74588,1.6165771201415562e-05,0,0,1980.0
2020-03-06T06:00:00.000000000Z,-0.000815739073667379,0.74593,0.0002688836620204927,0,0,1980.0
2020-03-06T06:15:00.000000000Z,0.003724653854995531,0.74605,0.0011000975246990075,1,1000000,1980.0
2020-03-06T06:30:00.000000000Z,-0.004091355683083949,0.74642,0.000974644392885134,0,1000000,2349.9999999999814
2020-03-06T06:45:00.000000000Z,-0.011890716136117507,0.74652,0.0011059640021926066,-1,0,2450.0
2020-03-06T07:00:00.000000000Z,0.0022658976047335876,0.74685,0.001865205356047761,1,1000000,2450.0
2020-03-06T07:15:00.000000000Z,0.00868387749796794,0.74671,0.002397526538933202,0,1000000,2309.999999999971
2020-03-06T07:30:00.000000000Z,0.014084426342031005,0.74675,0.0029112719021689233,0,1000000,2350.000000000011
2020-03-06T07:45:00.000000000Z,0.010913579915920466,0.74641,0.0031708361903794676,0,1000000,2010.000000000004
2020-03-06T08:00:00.000000000Z,-0.014019028704407641,0.74646,0.002084798472927107,0,1000000,2059.9999999999986
2020-03-06T08:15:00.000000000Z,-0.17856693003239268,0.74694,0.0016251453384084197,0,1000000,2540.0000000000346
2020-03-06T08:30:00.000000000Z,0.06840840165868647,0.74678,0.00338642300318458,-1,0,2380.0
2020-03-06T08:45:00.000000000Z,0.0051999195361705115,0.74698,0.002448733016805036,1,1000000,2380.0
2020-03-06T09:00:00.000000000Z,0.011620503464972416,0.74685,0.002317402985063583,0,1000000,2250.0000000000364
2020-03-06T09:15:00.000000000Z,0.013172384652335936,0.74683,0.002482163854489324,0,1000000,2230.0000000000164
2020-03-06T09:30:00.000000000Z,0.01592015051786498,0.74639,0.003131506454511596,0,1000000,1790.0000000000205
2020-03-06T09:45:00.000000000Z,0.02191761671614798,0.74611,0.0029811438654862104,0,1000000,1510.0000000000737
2020-03-06T10:00:00.000000000Z,0.1472452308373793,0.74586,0.00306755948899823,1,2000000,1259.9999999999902
2020-03-06T10:15:00.000000000Z,-0.08998923983580191,0.74593,0.0010020327330552154,0,2000000,1400.000000000019
2020-03-06T10:30:00.000000000Z,-0.03296986971880316,0.74573,0.0005599304802803293,0,2000000,1000.0000000000632
2020-03-06T10:45:00.000000000Z,-0.026660138581677748,0.74614,5.767307066004507e-05,0,2000000,1820.000000000106
2020-03-06T11:00:00.000000000Z,-0.021429441196879548,0.74615,-5.790632273787451e-05,0,2000000,1840.000000000015
2020-03-06T11:15:00.000000000Z,-0.015819894903396692,0.74619,0.00021773232332683424,0,2000000,1920.000000000095
2020-03-06T11:30:00.000000000Z,-0.017236756728088127,0.74621,6.247892058238782e-05,0,2000000,1960.000000000135
2020-03-06T11:45:00.000000000Z,-0.008583603479427824,0.74616,0.0007218413346702272,0,2000000,1860.000000000146
2020-03-06T12:00:00.000000000Z,-0.002668449844153125,0.74603,0.0005693350872408105,0,2000000,1599.999999999997
2020-03-06T12:15:00.000000000Z,0.000564065010628488,0.74585,0.0007551971955560104,0,2000000,1240.0000000000812
2020-03-06T12:30:00.000000000Z,-0.0021025143753977803,0.74539,0.0005081863836515141,0,2000000,320.0000000000491
2020-03-06T12:45:00.000000000Z,-0.003942978958225623,0.74472,0.00010688838344772433,0,2000000,-1019.9999999998477
2020-03-06T13:00:00.000000000Z,-0.004147772057150047,0.74512,-0.0008408666929877919,0,2000000,-219.99999999993588
2020-03-06T13:15:00.000000000Z,-0.004169326753437871,0.74581,-0.0012295142110345123,-1,1000000,1770.0000000000005
2020-03-06T13:30:00.000000000Z,-0.003883609488327602,0.74535,-0.000828981687437222,0,1000000,1770.0000000000005
2020-03-06T13:45:00.000000000Z,-0.004613524856827929,0.74548,-0.0010123449067922221,0,1000000,1770.0000000000005
2020-03-06T14:00:00.000000000Z,-0.003190931437837014,0.74573,-0.0006440639584496602,0,1000000,1770.0000000000005
2020-03-06T14:15:00.000000000Z,-0.0038667615680254125,0.74621,-0.0005638111416747407,0,1000000,1770.0000000000005
2020-03-06T14:30:00.000000000Z,-0.0018338607574818816,0.74539,0.00042066358649609485,0,1000000,1770.0000000000005
2020-03-06T14:45:00.000000000Z,0.00036898619593836413,0.74551,0.0001901248347155751,0,1000000,1770.0000000000005
2020-03-06T15:00:00.000000000Z,0.0017731336122356611,0.74461,0.0015612866841284033,1,2000000,1166.6666666666003
2020-03-06T15:15:00.000000000Z,0.0037171805203921483,0.74472,0.0009457604812802682,0,2000000,1276.666666666655
2020-03-06T15:30:00.000000000Z,0.003012389334251218,0.74502,0.0002164120320989091,0,2000000,1576.666666666622
2020-03-06T15:45:00.000000000Z,0.003895621015347189,0.74481,0.0006299655046954506,0,2000000,1366.6666666665785
2020-03-06T16:00:00.000000000Z,0.0038642014763594756,0.74442,0.0011997621600888632,0,2000000,976.6666666665769
2020-03-06T16:15:00.000000000Z,0.0024243114310583615,0.74452,0.0013806501796802416,0,2000000,1076.6666666665658
2020-03-06T16:30:00.000000000Z,0.002004564484398361,0.7447,0.0006153466745039744,0,2000000,1256.666666666635
2020-03-06T16:45:00.000000000Z,0.0008169676761989585,0.7451,-2.979800744673977e-05,0,2000000,1656.6666666665908
2020-03-06T17:00:00.000000000Z,0.0027026702212013098,0.74503,0.0006817456165436982,0,2000000,1586.6666666665765
2020-03-06T17:15:00.000000000Z,0.003907925581117451,0.74496,0.000727991507586703,0,2000000,1516.666666666562
2020-03-06T17:30:00.000000000Z,0.004498064826578251,0.74487,0.0002202683430850957,0,2000000,1426.6666666666383
2020-03-06T17:45:00.000000000Z,0.004153289216227833,0.7455,-0.00022551916802367015,0,2000000,2056.666666666658
2020-03-06T18:00:00.000000000Z,0.004342437929284099,0.74516,0.0003687181085985558,0,2000000,1716.6666666666508
2020-03-06T18:15:00.000000000Z,0.0036155989428829282,0.74523,-9.965809890475537e-05,0,2000000,1786.6666666665544
2020-03-06T18:30:00.000000000Z,0.0027492207660482675,0.7455,-0.0005516781575729997,0,2000000,2056.666666666658
2020-03-06T18:45:00.000000000Z,0.0015534685520573973,0.74558,-0.000772096458070931,0,2000000,2136.666666666627
2020-03-06T19:00:00.000000000Z,0.0010610131923537453,0.74535,-0.0006482792884903056,0,2000000,1906.6666666665633
2020-03-06T19:15:00.000000000Z,0.0017797020575903149,0.74495,-4.804091335184374e-05,0,2000000,1506.6666666666074
2020-03-06T19:30:00.000000000Z,0.0015385228302442224,0.7449,0.00015988037479446184,0,2000000,1456.6666666666129
2020-03-06T19:45:00.000000000Z,0.0012300729270955232,0.74481,0.0006282389110222839,0,2000000,1366.6666666665785
2020-03-06T20:00:00.000000000Z,0.0012169221404093845,0.74505,0.0010734904026263486,0,2000000,1606.6666666665965
2020-03-06T20:15:00.000000000Z,0.0012877919600283064,0.74496,0.0010562412035379635,0,2000000,1516.666666666562
2020-03-06T20:30:00.000000000Z,0.001372706363978615,0.74512,0.0006223784214296881,0,2000000,1676.6666666666108
2020-03-06T20:45:00.000000000Z,0.0013488506983834136,0.74547,0.00023629986144461552,0,2000000,2026.6666666665724
2020-03-06T21:00:00.000000000Z,0.0014153178575980394,0.74482,0.0005741162068380001,0,2000000,1376.666666666644
2020-03-06T21:15:00.000000000Z,0.000826996269759627,0.7448,0.00027340549913043615,0,2000000,1356.666666666624
2020-03-06T21:30:00.000000000Z,0.0005474637078481603,0.74499,0.0003963784614404342,0,2000000,1546.6666666666474
2020-03-06T21:45:00.000000000Z,0.0022421595018087513,0.74496,0.0008499206632451652,0,2000000,1516.666666666562
2020-03-08T21:00:00.000000000Z,0.009407955721853852,0.73801,0.004952510817560277,1,3000000,-7384.999999999913
2020-03-08T21:15:00.000000000Z,0.013164362347178243,0.73708,0.002193619658015951,0,3000000,-9245.000000000107
2020-03-08T21:30:00.000000000Z,0.013323426266324967,0.73721,0.0015311623648364473,0,3000000,-8984.999999999958
2020-03-08T21:45:00.000000000Z,0.007366742626714924,0.73581,0.0016575162681584377,1,4000000,-13396.000000000011
2020-03-08T22:00:00.000000000Z,0.009912241919393532,0.73554,0.0017463900338145746,0,4000000,-14205.999999999989
2020-03-08T22:15:00.000000000Z,0.018265528530786793,0.73562,0.003644545499422783,0,4000000,-13965.999999999749
2020-03-08T22:30:00.000000000Z,0.023425373403023593,0.73588,0.0045638553034667755,0,4000000,-13185.999999999967
2020-03-08T22:45:00.000000000Z,0.023669610195443894,0.73433,0.004551641668162441,1,5000000,-19156.66666666654
2020-03-08T23:00:00.000000000Z,0.03256667095440635,0.73475,0.0022222610664646898,0,5000000,-17476.666666666635
2020-03-08T23:15:00.000000000Z,0.04780493332353763,0.73513,0.0017162344628045222,0,5000000,-15956.66666666689
2020-03-08T23:30:00.000000000Z,0.06608993319705744,0.7342,0.003788011042021435,0,5000000,-19676.66666666683
2020-03-08T23:45:00.000000000Z,0.12018608401917262,0.73398,0.004316977317115295,0,5000000,-20556.666666666824
2020-03-09T00:00:00.000000000Z,0.16149928509262215,0.73565,0.0034357351048488302,1,6000000,-14631.428571428674
2020-03-09T00:15:00.000000000Z,0.20866617977968746,0.73552,0.00505668444358404,0,6000000,-15281.428571429049
2020-03-09T00:30:00.000000000Z,0.14589420807771553,0.73529,0.0032555462368651757,0,6000000,-16431.428571428813
2020-03-09T00:45:00.000000000Z,0.08267742194996289,0.73488,0.002102031888446304,0,6000000,-18481.428571428918
2020-03-09T01:00:00.000000000Z,0.10868325819168256,0.73497,0.00033832490185084355,0,6000000,-18031.428571428747
2020-03-09T01:15:00.000000000Z,0.15554890757704154,0.73458,-6.823080138335571e-05,0,6000000,-19981.428571428754
2020-03-09T01:30:00.000000000Z,0.22830794436732973,0.73279,-0.0035986922953258503,-1,5000000,-21542.857142857243
2020-03-09T01:45:00.000000000Z,-0.544762224688828,0.73012,-0.01680931148703336,-1,4000000,-19494.28571428585
2020-03-09T02:00:00.000000000Z,-0.17065579808117068,0.73007,-0.020705814283058413,0,4000000,-19544.28571428584
2020-03-09T02:15:00.000000000Z,-0.11579811696378438,0.73167,-0.01752230641807585,-1,3000000,-26452.857142857436
2020-03-09T02:30:00.000000000Z,-0.047556284030908294,0.7319,-0.00856366787228396,0,3000000,-26222.857142857483
2020-03-09T02:45:00.000000000Z,0.08159728167481328,0.7322,-0.006162672315349215,0,3000000,-25922.857142857516
2020-03-09T03:00:00.000000000Z,0.01682277247093206,0.73292,-0.004374381566432915,-1,2000000,-46978.57142857148
2020-03-09T03:15:00.000000000Z,-0.0170928533608298,0.73313,-0.0038143946008751934,0,2000000,-46348.571428571675
2020-03-09T03:30:00.000000000Z,0.020140838652752256,0.73178,-0.004393112418740102,-1,1000000,-75594.28571428644
2020-03-09T03:45:00.000000000Z,-0.017340541688073155,0.73359,-0.009325267567262732,-1,0,-40190.0
2020-03-09T04:00:00.000000000Z,-0.0018180993624171767,0.73283,-0.006745815689530176,-1,-1000000,-40190.0
2020-03-09T04:15:00.000000000Z,0.1076429627613582,0.73265,-0.004374967718582663,0,-1000000,-40010.000000000044
2020-03-09T04:30:00.000000000Z,0.18377523124207382,0.73274,-0.0043882864044907394,1,0,-40100.0
2020-03-09T04:45:00.000000000Z,0.015757239579329105,0.73298,-0.005191363619436717,-1,-1000000,-40100.0
2020-03-09T05:00:00.000000000Z,-0.08222366062065228,0.7329,-0.002922083281115371,0,-1000000,-40020.00000000003
2020-03-09T05:15:00.000000000Z,0.009373204497897553,0.73278,-0.0007216603936044666,1,0,-39900.0
2020-03-09T05:30:00.000000000Z,0.08854197564821556,0.73294,0.00019806493438076871,0,0,-39900.0
2020-03-09T05:45:00.000000000Z,0.024163401731302835,0.73324,-0.0007760980904568183,0,0,-39900.0
2020-03-09T06:00:00.000000000Z,-0.020300624777377273,0.73375,-0.0004074141831373872,0,0,-39900.0
2020-03-09T06:15:00.000000000Z,0.026887717003096973,0.73434,0.001362003176216194,1,1000000,-39900.0
2020-03-09T06:30:00.000000000Z,0.033816778020371065,0.73363,0.0024770970531688497,0,1000000,-40609.999999999985
2020-03-09T06:45:00.000000000Z,-0.010274462125706884,0.73365,0.0007694965816653844,0,1000000,-40589.99999999997
2020-03-09T07:00:00.000000000Z,-0.0334940519318843,0.73276,0.0011898369033514781,1,2000000,-41480.00000000014
2020-03-09T07:15:00.000000000Z,-0.02112307418042862,0.7322,0.002652828637413894,0,2000000,-42600.000000000146
2020-03-09T07:30:00.000000000Z,-0.08026395239065949,0.73225,0.0013606290359754487,0,2000000,-42500.00000000016
2020-03-09T07:45:00.000000000Z,-0.09977808197097365,0.73272,-0.0006388708802167251,0,2000000,-41559.99999999999
2020-03-09T08:00:00.000000000Z,-0.11622473953392075,0.73307,-0.001175333045979547,-1,1000000,-40380.00000000004
2020-03-09T08:15:00.000000000Z,-0.1107429179189814,0.73355,-0.0007723768816405962,0,1000000,-40380.00000000004
2020-03-09T08:30:00.000000000Z,-0.16581145414924028,0.73498,1.944755410455221e-05,0,1000000,-40380.00000000004
2020-03-09T08:45:00.000000000Z,-0.20604308607445335,0.73478,0.00488422185164092,1,2000000,-39969.999999999905
2020-03-09T09:00:00.000000000Z,3.666017841612049,0.73588,0.008381419925865422,1,3000000,-38389.999999999985
2020-03-09T09:15:00.000000000Z,0.2601899752061531,0.73591,0.007755904179838793,-1,2000000,-39800.000000000015
2020-03-09T09:30:00.000000000Z,0.13199905042350124,0.73583,0.006949831689838573,-1,1000000,-35629.99999999989
2020-03-09T09:45:00.000000000Z,0.11775258857128419,0.735,0.007235946933723932,-1,0,-37850.0
2020-03-09T10:00:00.000000000Z,0.13868623669042157,0.73465,0.008221945236497094,1,1000000,-37850.0
2020-03-09T10:15:00.000000000Z,0.12292822622657483,0.73457,0.00884554972204467,0,1000000,-37930.00000000008
2020-03-09T10:30:00.000000000Z,0.16894048002938294,0.73419,0.009790924432098641,0,1000000,-38310.000000000015
2020-03-09T10:45:00.000000000Z,0.12414793856007258,0.73412,0.00851450456940558,0,1000000,-38380.00000000003
2020-03-09T11:00:00.000000000Z,0.13550337491548356,0.73284,0.008883437600272066,1,2000000,-39659.99999999987
2020-03-09T11:15:00.000000000Z,0.13597968033102625,0.73265,0.0072816732969994925,0,2000000,-40039.99999999991
2020-03-09T11:30:00.000000000Z,0.09803364717950537,0.73058,0.007835851212194453,1,3000000,-44179.99999999983
2020-03-09T11:45:00.000000000Z,0.07016131015871027,0.7312,0.006664579905902256,0,3000000,-42319.99999999997
2020-03-09T12:00:00.000000000Z,0.05120214425980164,0.73306,0.005671798062060974,1,4000000,-36739.99999999983
2020-03-09T12:15:00.000000000Z,0.09499727776143152,0.73302,0.0053847500321486524,-1,3000000,-37137.49999999999
2020-03-09T12:30:00.000000000Z,0.0005851143063245111,0.73239,0.005743112717043992,-1,2000000,-38004.999999999905
2020-03-09T12:45:00.000000000Z,0.023302171076521657,0.7337,0.0049719108207322785,0,2000000,-38004.999999999905
2020-03-09T13:00:00.000000000Z,0.04983026824481281,0.73357,0.0047137513287964245,0,2000000,-38004.999999999905
2020-03-09T13:15:00.000000000Z,-0.017703218862061238,0.7348,0.0019080331357269427,1,3000000,-37197.999999999905
2020-03-09T13:30:00.000000000Z,-0.12168340371332258,0.73438,6.420658999170296e-05,-1,2000000,-36423.99999999985
2020-03-09T13:45:00.000000000Z,-1.479125887875011,0.73595,-0.0021815467051788974,-1,1000000,-26562.000000000036
2020-03-09T14:00:00.000000000Z,0.1628178318227504,0.73614,0.002183629708399517,-1,0,-31900.0
2020-03-09T14:15:00.000000000Z,0.07654047193064925,0.73746,0.004252779057693241,1,1000000,-31900.0
2020-03-09T14:30:00.000000000Z,0.052915355274751365,0.73733,0.005819385875226576,0,1000000,-32029.999999999964
2020-03-09T14:45:00.000000000Z,0.035919826989689964,0.7373,0.006211802258705322,0,1000000,-32060.000000000047
2020-03-09T15:00:00.000000000Z,0.019095512870221144,0.73871,0.006235586029301625,1,2000000,-30650.000000000025
2020-03-09T15:15:00.000000000Z,0.004261967081690724,0.73868,0.0058546037901490945,-1,1000000,-31304.99999999999
2020-03-09T15:30:00.000000000Z,0.00972658694590468,0.73844,0.005031524557645223,-1,0,-30950.0
2020-03-09T15:45:00.000000000Z,0.006587775829845207,0.73923,0.0029888136695616924,1,1000000,-30950.0
2020-03-09T16:00:00.000000000Z,0.012054693781373606,0.73897,0.0013578260909814944,0,1000000,-31210.000000000036
2020-03-09T16:15:00.000000000Z,0.015207674574150808,0.73602,0.0023733450538117404,1,2000000,-34159.999999999935
2020-03-09T16:30:00.000000000Z,0.009782104211436299,0.73598,-0.0007047263046206122,0,2000000,-34240.000000000015
2020-03-09T16:45:00.000000000Z,0.007916896779926009,0.73563,-0.0003011106361348608,0,2000000,-34939.99999999994
